datetime;date;indeks;price;volume;rfnbo_cutoff;day_of_month;month;year
05-06-2014;05.06.2014;t3pa;5.5;1873000;1.98;05;06;2014
06-06-2014;06.06.2014;t3pa;5.41;2352000;1.95;06;06;2014
10-06-2014;10.06.2014;t3pa;5.45;1873000;1.96;10;06;2014
12-06-2014;12.06.2014;t3pa;5.4;1873000;1.94;12;06;2014
13-06-2014;13.06.2014;t3pa;5.63;2352000;2.03;13;06;2014
16-06-2014;16.06.2014;t3pa;5.68;1873000;2.04;16;06;2014
17-06-2014;17.06.2014;t3pa;5.55;1873000;2.00;17;06;2014
19-06-2014;19.06.2014;t3pa;5.6;1873000;2.02;19;06;2014
20-06-2014;20.06.2014;t3pa;5.56;2352000;2.00;20;06;2014
23-06-2014;23.06.2014;t3pa;5.64;1873000;2.03;23;06;2014
24-06-2014;24.06.2014;t3pa;5.84;1873000;2.10;24;06;2014
26-06-2014;26.06.2014;t3pa;5.77;1873000;2.08;26;06;2014
27-06-2014;27.06.2014;t3pa;5.7;2352000;2.05;27;06;2014
30-06-2014;30.06.2014;t3pa;5.82;1873000;2.10;30;06;2014
01-07-2014;01.07.2014;t3pa;5.8;1873000;2.09;01;07;2014
03-07-2014;03.07.2014;t3pa;5.97;1873000;2.15;03;07;2014
04-07-2014;04.07.2014;t3pa;5.91;2352000;2.13;04;07;2014
07-07-2014;07.07.2014;t3pa;5.5;1873000;1.98;07;07;2014
08-07-2014;08.07.2014;t3pa;5.6;1873000;2.02;08;07;2014
10-07-2014;10.07.2014;t3pa;5.72;1873000;2.06;10;07;2014
11-07-2014;11.07.2014;t3pa;5.64;2352000;2.03;11;07;2014
14-07-2014;14.07.2014;t3pa;5.7;1873000;2.05;14;07;2014
15-07-2014;15.07.2014;t3pa;5.88;1873000;2.12;15;07;2014
17-07-2014;17.07.2014;t3pa;6.07;1873000;2.19;17;07;2014
18-07-2014;18.07.2014;t3pa;6;2352000;2.16;18;07;2014
21-07-2014;21.07.2014;t3pa;6.02;1873000;2.17;21;07;2014
22-07-2014;22.07.2014;t3pa;6.1;1873000;2.20;22;07;2014
24-07-2014;24.07.2014;t3pa;6.1;1873000;2.20;24;07;2014
25-07-2014;25.07.2014;t3pa;5.99;2352000;2.16;25;07;2014
28-07-2014;28.07.2014;t3pa;6.05;1873000;2.18;28;07;2014
29-07-2014;29.07.2014;t3pa;6.1;1873000;2.20;29;07;2014
31-07-2014;31.07.2014;t3pa;6.11;1873000;2.20;31;07;2014
01-08-2014;01.08.2014;t3pa;6.29;1176000;2.26;01;08;2014
04-08-2014;04.08.2014;t3pa;6.27;934000;2.26;04;08;2014
05-08-2014;05.08.2014;t3pa;6.17;934000;2.22;05;08;2014
07-08-2014;07.08.2014;t3pa;6.2;934000;2.23;07;08;2014
08-08-2014;08.08.2014;t3pa;5.93;1176000;2.13;08;08;2014
11-08-2014;11.08.2014;t3pa;5.95;934000;2.14;11;08;2014
12-08-2014;12.08.2014;t3pa;6.07;934000;2.19;12;08;2014
14-08-2014;14.08.2014;t3pa;6.22;934000;2.24;14;08;2014
15-08-2014;15.08.2014;t3pa;6.18;1176000;2.22;15;08;2014
18-08-2014;18.08.2014;t3pa;6.34;934000;2.28;18;08;2014
19-08-2014;19.08.2014;t3pa;6.28;934000;2.26;19;08;2014
21-08-2014;21.08.2014;t3pa;6.43;934000;2.31;21;08;2014
22-08-2014;22.08.2014;t3pa;6.34;1176000;2.28;22;08;2014
25-08-2014;25.08.2014;t3pa;6.3;934000;2.27;25;08;2014
26-08-2014;26.08.2014;t3pa;6.26;934000;2.25;26;08;2014
28-08-2014;28.08.2014;t3pa;6.38;934000;2.30;28;08;2014
29-08-2014;29.08.2014;t3pa;6.4;1176000;2.30;29;08;2014
01-09-2014;01.09.2014;t3pa;6.25;1873000;2.25;01;09;2014
02-09-2014;02.09.2014;t3pa;6.35;1873000;2.29;02;09;2014
04-09-2014;04.09.2014;t3pa;6.25;1873000;2.25;04;09;2014
05-09-2014;05.09.2014;t3pa;6.04;2352000;2.17;05;09;2014
08-09-2014;08.09.2014;t3pa;6.25;1873000;2.25;08;09;2014
09-09-2014;09.09.2014;t3pa;6.23;1873000;2.24;09;09;2014
11-09-2014;11.09.2014;t3pa;6.07;1873000;2.19;11;09;2014
12-09-2014;12.09.2014;t3pa;6.06;2352000;2.18;12;09;2014
15-09-2014;15.09.2014;t3pa;5.95;1873000;2.14;15;09;2014
16-09-2014;16.09.2014;t3pa;5.81;1873000;2.09;16;09;2014
18-09-2014;18.09.2014;t3pa;5.83;1873000;2.10;18;09;2014
19-09-2014;19.09.2014;t3pa;5.94;2352000;2.14;19;09;2014
22-09-2014;22.09.2014;t3pa;5.98;1873000;2.15;22;09;2014
23-09-2014;23.09.2014;t3pa;5.9;1873000;2.12;23;09;2014
25-09-2014;25.09.2014;t3pa;5.72;1873000;2.06;25;09;2014
26-09-2014;26.09.2014;t3pa;5.8;2352000;2.09;26;09;2014
29-09-2014;29.09.2014;t3pa;5.85;1873000;2.11;29;09;2014
30-09-2014;30.09.2014;t3pa;5.68;1873000;2.04;30;09;2014
02-10-2014;02.10.2014;t3pa;5.74;1873000;2.07;02;10;2014
06-10-2014;06.10.2014;t3pa;5.67;1873000;2.04;06;10;2014
07-10-2014;07.10.2014;t3pa;5.67;1873000;2.04;07;10;2014
09-10-2014;09.10.2014;t3pa;6.06;1873000;2.18;09;10;2014
10-10-2014;10.10.2014;t3pa;6.03;2352000;2.17;10;10;2014
13-10-2014;13.10.2014;t3pa;5.88;1873000;2.12;13;10;2014
14-10-2014;14.10.2014;t3pa;6.01;1873000;2.16;14;10;2014
16-10-2014;16.10.2014;t3pa;6.16;1873000;2.22;16;10;2014
17-10-2014;17.10.2014;t3pa;6.23;2352000;2.24;17;10;2014
20-10-2014;20.10.2014;t3pa;6.03;1873000;2.17;20;10;2014
21-10-2014;21.10.2014;t3pa;6.15;1873000;2.21;21;10;2014
23-10-2014;23.10.2014;t3pa;6.16;1873000;2.22;23;10;2014
24-10-2014;24.10.2014;t3pa;6.35;2352000;2.29;24;10;2014
27-10-2014;27.10.2014;t3pa;6.33;1873000;2.28;27;10;2014
28-10-2014;28.10.2014;t3pa;6.26;1873000;2.25;28;10;2014
30-10-2014;30.10.2014;t3pa;6.38;1873000;2.30;30;10;2014
31-10-2014;31.10.2014;t3pa;6.35;2352000;2.29;31;10;2014
03-11-2014;03.11.2014;t3pa;6.3;1873000;2.27;03;11;2014
04-11-2014;04.11.2014;t3pa;6.56;1873000;2.36;04;11;2014
06-11-2014;06.11.2014;t3pa;6.61;1873000;2.38;06;11;2014
07-11-2014;07.11.2014;t3pa;6.6;2352000;2.38;07;11;2014
10-11-2014;10.11.2014;t3pa;6.7;1873000;2.41;10;11;2014
11-11-2014;11.11.2014;t3pa;6.68;1873000;2.40;11;11;2014
13-11-2014;13.11.2014;t3pa;6.78;1873000;2.44;13;11;2014
14-11-2014;14.11.2014;t3pa;6.7;2352000;2.41;14;11;2014
17-11-2014;17.11.2014;t3pa;6.64;1873000;2.39;17;11;2014
18-11-2014;18.11.2014;t3pa;6.91;1873000;2.49;18;11;2014
20-11-2014;20.11.2014;t3pa;6.93;1873000;2.49;20;11;2014
21-11-2014;21.11.2014;t3pa;6.88;2352000;2.48;21;11;2014
24-11-2014;24.11.2014;t3pa;7.02;1873000;2.53;24;11;2014
25-11-2014;25.11.2014;t3pa;7.05;1873000;2.54;25;11;2014
27-11-2014;27.11.2014;t3pa;7.09;1873000;2.55;27;11;2014
28-11-2014;28.11.2014;t3pa;7.02;2352000;2.53;28;11;2014
01-12-2014;01.12.2014;t3pa;6.95;1873000;2.50;01;12;2014
02-12-2014;02.12.2014;t3pa;7;1873000;2.52;02;12;2014
04-12-2014;04.12.2014;t3pa;6.77;1873000;2.44;04;12;2014
05-12-2014;05.12.2014;t3pa;6.66;2352000;2.40;05;12;2014
08-12-2014;08.12.2014;t3pa;6.58;1873000;2.37;08;12;2014
09-12-2014;09.12.2014;t3pa;6.6;1873000;2.38;09;12;2014
11-12-2014;11.12.2014;t3pa;6.65;1873000;2.39;11;12;2014
12-12-2014;12.12.2014;t3pa;6.64;2335500;2.39;12;12;2014
15-12-2014;15.12.2014;t3pa;6.6;1873000;2.38;15;12;2014
16-12-2014;16.12.2014;t3pa;6.93;1727500;2.49;16;12;2014
08-01-2015;08.01.2015;t3pa;6.7;2918000;2.41;08;01;2015
09-01-2015;09.01.2015;t3pa;6.71;3198000;2.42;09;01;2015
12-01-2015;12.01.2015;t3pa;6.59;2918000;2.37;12;01;2015
13-01-2015;13.01.2015;t3pa;6.77;2918000;2.44;13;01;2015
15-01-2015;15.01.2015;t3pa;7.1;2918000;2.56;15;01;2015
16-01-2015;16.01.2015;t3pa;7.05;3198000;2.54;16;01;2015
19-01-2015;19.01.2015;t3pa;7.06;2918000;2.54;19;01;2015
20-01-2015;20.01.2015;t3pa;7.25;2918000;2.61;20;01;2015
22-01-2015;22.01.2015;t3pa;7.02;2918000;2.53;22;01;2015
23-01-2015;23.01.2015;t3pa;6.81;3198000;2.45;23;01;2015
26-01-2015;26.01.2015;t3pa;6.76;2918000;2.43;26;01;2015
27-01-2015;27.01.2015;t3pa;6.82;2918000;2.46;27;01;2015
28-01-2015;28.01.2015;t3pa;6.76;2854000;2.43;28;01;2015
29-01-2015;29.01.2015;t3pa;6.92;2918000;2.49;29;01;2015
30-01-2015;30.01.2015;t3pa;6.96;3198000;2.51;30;01;2015
02-02-2015;02.02.2015;t3pa;7.06;2918000;2.54;02;02;2015
03-02-2015;03.02.2015;t3pa;7.06;2918000;2.54;03;02;2015
05-02-2015;05.02.2015;t3pa;6.87;2918000;2.47;05;02;2015
06-02-2015;06.02.2015;t3pa;6.92;3198000;2.49;06;02;2015
09-02-2015;09.02.2015;t3pa;6.86;2918000;2.47;09;02;2015
10-02-2015;10.02.2015;t3pa;6.88;2918000;2.48;10;02;2015
12-02-2015;12.02.2015;t3pa;7.29;2918000;2.62;12;02;2015
13-02-2015;13.02.2015;t3pa;7.35;3198000;2.65;13;02;2015
16-02-2015;16.02.2015;t3pa;7.66;2918000;2.76;16;02;2015
17-02-2015;17.02.2015;t3pa;7.62;2918000;2.74;17;02;2015
19-02-2015;19.02.2015;t3pa;7.37;2918000;2.65;19;02;2015
20-02-2015;20.02.2015;t3pa;7.26;3198000;2.61;20;02;2015
23-02-2015;23.02.2015;t3pa;7.2;2918000;2.59;23;02;2015
24-02-2015;24.02.2015;t3pa;7.66;2918000;2.76;24;02;2015
26-02-2015;26.02.2015;t3pa;7.29;2918000;2.62;26;02;2015
27-02-2015;27.02.2015;t3pa;6.93;3198000;2.49;27;02;2015
02-03-2015;02.03.2015;t3pa;6.9;2918000;2.48;02;03;2015
03-03-2015;03.03.2015;t3pa;6.82;2918000;2.46;03;03;2015
05-03-2015;05.03.2015;t3pa;6.96;2918000;2.51;05;03;2015
06-03-2015;06.03.2015;t3pa;6.7;3198000;2.41;06;03;2015
09-03-2015;09.03.2015;t3pa;6.66;2918000;2.40;09;03;2015
10-03-2015;10.03.2015;t3pa;6.67;2918000;2.40;10;03;2015
12-03-2015;12.03.2015;t3pa;6.61;2918000;2.38;12;03;2015
13-03-2015;13.03.2015;t3pa;6.26;3198000;2.25;13;03;2015
16-03-2015;16.03.2015;t3pa;6.36;2918000;2.29;16;03;2015
17-03-2015;17.03.2015;t3pa;6.45;2918000;2.32;17;03;2015
19-03-2015;19.03.2015;t3pa;6.7;2918000;2.41;19;03;2015
20-03-2015;20.03.2015;t3pa;6.7;3198000;2.41;20;03;2015
23-03-2015;23.03.2015;t3pa;6.94;2918000;2.50;23;03;2015
24-03-2015;24.03.2015;t3pa;7.02;2918000;2.53;24;03;2015
25-03-2015;25.03.2015;t3pa;6.77;2854000;2.44;25;03;2015
26-03-2015;26.03.2015;t3pa;7;2918000;2.52;26;03;2015
27-03-2015;27.03.2015;t3pa;6.9;3198000;2.48;27;03;2015
30-03-2015;30.03.2015;t3pa;6.81;2918000;2.45;30;03;2015
31-03-2015;31.03.2015;t3pa;6.79;2918000;2.44;31;03;2015
02-04-2015;02.04.2015;t3pa;7.14;2918000;2.57;02;04;2015
07-04-2015;07.04.2015;t3pa;7.08;2918000;2.55;07;04;2015
09-04-2015;09.04.2015;t3pa;7.12;2918000;2.56;09;04;2015
10-04-2015;10.04.2015;t3pa;6.96;3198000;2.51;10;04;2015
13-04-2015;13.04.2015;t3pa;6.82;2918000;2.46;13;04;2015
14-04-2015;14.04.2015;t3pa;6.77;2918000;2.44;14;04;2015
16-04-2015;16.04.2015;t3pa;6.82;2918000;2.46;16;04;2015
17-04-2015;17.04.2015;t3pa;6.83;3198000;2.46;17;04;2015
20-04-2015;20.04.2015;t3pa;6.88;2918000;2.48;20;04;2015
21-04-2015;21.04.2015;t3pa;7.07;2918000;2.55;21;04;2015
23-04-2015;23.04.2015;t3pa;7.06;2918000;2.54;23;04;2015
24-04-2015;24.04.2015;t3pa;7.27;3198000;2.62;24;04;2015
27-04-2015;27.04.2015;t3pa;7.33;2918000;2.64;27;04;2015
28-04-2015;28.04.2015;t3pa;7.16;2918000;2.58;28;04;2015
30-04-2015;30.04.2015;t3pa;7.52;2918000;2.71;30;04;2015
05-05-2015;05.05.2015;t3pa;7.5;2918000;2.70;05;05;2015
07-05-2015;07.05.2015;t3pa;7.5;2918000;2.70;07;05;2015
08-05-2015;08.05.2015;t3pa;7.43;3198000;2.67;08;05;2015
11-05-2015;11.05.2015;t3pa;7.5;2918000;2.70;11;05;2015
12-05-2015;12.05.2015;t3pa;7.62;2918000;2.74;12;05;2015
15-05-2015;15.05.2015;t3pa;7.48;3198000;2.69;15;05;2015
18-05-2015;18.05.2015;t3pa;7.54;2918000;2.71;18;05;2015
19-05-2015;19.05.2015;t3pa;7.51;2918000;2.70;19;05;2015
20-05-2015;20.05.2015;t3pa;7.38;2854000;2.66;20;05;2015
21-05-2015;21.05.2015;t3pa;7.3;2918000;2.63;21;05;2015
22-05-2015;22.05.2015;t3pa;7.25;3198000;2.61;22;05;2015
26-05-2015;26.05.2015;t3pa;7.28;2918000;2.62;26;05;2015
28-05-2015;28.05.2015;t3pa;7.2;2918000;2.59;28;05;2015
29-05-2015;29.05.2015;t3pa;7.22;3198000;2.60;29;05;2015
01-06-2015;01.06.2015;t3pa;7.23;2918000;2.60;01;06;2015
02-06-2015;02.06.2015;t3pa;7.26;2918000;2.61;02;06;2015
05-06-2015;05.06.2015;t3pa;7.4;3198000;2.66;05;06;2015
08-06-2015;08.06.2015;t3pa;7.38;2918000;2.66;08;06;2015
09-06-2015;09.06.2015;t3pa;7.48;2918000;2.69;09;06;2015
11-06-2015;11.06.2015;t3pa;7.58;2918000;2.73;11;06;2015
12-06-2015;12.06.2015;t3pa;7.52;3198000;2.71;12;06;2015
15-06-2015;15.06.2015;t3pa;7.54;2918000;2.71;15;06;2015
16-06-2015;16.06.2015;t3pa;7.48;2918000;2.69;16;06;2015
18-06-2015;18.06.2015;t3pa;7.45;2918000;2.68;18;06;2015
19-06-2015;19.06.2015;t3pa;7.41;3198000;2.67;19;06;2015
22-06-2015;22.06.2015;t3pa;7.43;2918000;2.67;22;06;2015
23-06-2015;23.06.2015;t3pa;7.45;2918000;2.68;23;06;2015
25-06-2015;25.06.2015;t3pa;7.52;2918000;2.71;25;06;2015
26-06-2015;26.06.2015;t3pa;7.5;3198000;2.70;26;06;2015
29-06-2015;29.06.2015;t3pa;7.36;2918000;2.65;29;06;2015
30-06-2015;30.06.2015;t3pa;7.36;2918000;2.65;30;06;2015
02-07-2015;02.07.2015;t3pa;7.42;2918000;2.67;02;07;2015
03-07-2015;03.07.2015;t3pa;7.42;3198000;2.67;03;07;2015
06-07-2015;06.07.2015;t3pa;7.33;2918000;2.64;06;07;2015
07-07-2015;07.07.2015;t3pa;7.35;2918000;2.65;07;07;2015
09-07-2015;09.07.2015;t3pa;7.43;2918000;2.67;09;07;2015
10-07-2015;10.07.2015;t3pa;7.52;3198000;2.71;10;07;2015
13-07-2015;13.07.2015;t3pa;7.64;2918000;2.75;13;07;2015
14-07-2015;14.07.2015;t3pa;7.72;2918000;2.78;14;07;2015
16-07-2015;16.07.2015;t3pa;7.69;2918000;2.77;16;07;2015
17-07-2015;17.07.2015;t3pa;7.6;3198000;2.74;17;07;2015
20-07-2015;20.07.2015;t3pa;7.76;2918000;2.79;20;07;2015
21-07-2015;21.07.2015;t3pa;7.92;2918000;2.85;21;07;2015
23-07-2015;23.07.2015;t3pa;8.04;2918000;2.89;23;07;2015
24-07-2015;24.07.2015;t3pa;8.01;3198000;2.88;24;07;2015
27-07-2015;27.07.2015;t3pa;7.98;2918000;2.87;27;07;2015
28-07-2015;28.07.2015;t3pa;7.95;2918000;2.86;28;07;2015
29-07-2015;29.07.2015;t3pa;8.03;2854000;2.89;29;07;2015
30-07-2015;30.07.2015;t3pa;8;2918000;2.88;30;07;2015
31-07-2015;31.07.2015;t3pa;7.82;3198000;2.82;31;07;2015
03-08-2015;03.08.2015;t3pa;7.91;1459000;2.85;03;08;2015
04-08-2015;04.08.2015;t3pa;7.94;1459000;2.86;04;08;2015
06-08-2015;06.08.2015;t3pa;7.83;1459000;2.82;06;08;2015
07-08-2015;07.08.2015;t3pa;7.79;1599000;2.80;07;08;2015
10-08-2015;10.08.2015;t3pa;7.78;1459000;2.80;10;08;2015
11-08-2015;11.08.2015;t3pa;7.95;1459000;2.86;11;08;2015
13-08-2015;13.08.2015;t3pa;8.18;1459000;2.94;13;08;2015
14-08-2015;14.08.2015;t3pa;8.15;1599000;2.93;14;08;2015
17-08-2015;17.08.2015;t3pa;8.26;1459000;2.97;17;08;2015
18-08-2015;18.08.2015;t3pa;8.17;1459000;2.94;18;08;2015
20-08-2015;20.08.2015;t3pa;8.31;1459000;2.99;20;08;2015
21-08-2015;21.08.2015;t3pa;8.31;1599000;2.99;21;08;2015
24-08-2015;24.08.2015;t3pa;8.08;1459000;2.91;24;08;2015
25-08-2015;25.08.2015;t3pa;8.22;1459000;2.96;25;08;2015
27-08-2015;27.08.2015;t3pa;8.07;1459000;2.91;27;08;2015
28-08-2015;28.08.2015;t3pa;8.04;1599000;2.89;28;08;2015
01-09-2015;01.09.2015;t3pa;7.98;2918000;2.87;01;09;2015
03-09-2015;03.09.2015;t3pa;8.06;2918000;2.90;03;09;2015
04-09-2015;04.09.2015;t3pa;8.06;3198000;2.90;04;09;2015
07-09-2015;07.09.2015;t3pa;8.02;2918000;2.89;07;09;2015
08-09-2015;08.09.2015;t3pa;8.09;2918000;2.91;08;09;2015
10-09-2015;10.09.2015;t3pa;8.25;2918000;2.97;10;09;2015
11-09-2015;11.09.2015;t3pa;8.22;3198000;2.96;11;09;2015
14-09-2015;14.09.2015;t3pa;8.21;2918000;2.96;14;09;2015
15-09-2015;15.09.2015;t3pa;8.17;2918000;2.94;15;09;2015
17-09-2015;17.09.2015;t3pa;8.18;2918000;2.94;17;09;2015
18-09-2015;18.09.2015;t3pa;8.16;3198000;2.94;18;09;2015
21-09-2015;21.09.2015;t3pa;8.04;2918000;2.89;21;09;2015
22-09-2015;22.09.2015;t3pa;7.98;2918000;2.87;22;09;2015
23-09-2015;23.09.2015;t3pa;8.04;2854000;2.89;23;09;2015
24-09-2015;24.09.2015;t3pa;7.99;2918000;2.88;24;09;2015
25-09-2015;25.09.2015;t3pa;7.94;3198000;2.86;25;09;2015
28-09-2015;28.09.2015;t3pa;7.92;2918000;2.85;28;09;2015
29-09-2015;29.09.2015;t3pa;7.87;2918000;2.83;29;09;2015
01-10-2015;01.10.2015;t3pa;8.2;2918000;2.95;01;10;2015
02-10-2015;02.10.2015;t3pa;8.1;3198000;2.92;02;10;2015
05-10-2015;05.10.2015;t3pa;8.16;2918000;2.94;05;10;2015
06-10-2015;06.10.2015;t3pa;8.16;2918000;2.94;06;10;2015
08-10-2015;08.10.2015;t3pa;8.11;2918000;2.92;08;10;2015
09-10-2015;09.10.2015;t3pa;8.16;3198000;2.94;09;10;2015
12-10-2015;12.10.2015;t3pa;8.26;2918000;2.97;12;10;2015
13-10-2015;13.10.2015;t3pa;8.3;2918000;2.99;13;10;2015
15-10-2015;15.10.2015;t3pa;8.46;2918000;3.05;15;10;2015
16-10-2015;16.10.2015;t3pa;8.37;3198000;3.01;16;10;2015
19-10-2015;19.10.2015;t3pa;8.35;2918000;3.01;19;10;2015
20-10-2015;20.10.2015;t3pa;8.32;2918000;3.00;20;10;2015
22-10-2015;22.10.2015;t3pa;8.44;2918000;3.04;22;10;2015
23-10-2015;23.10.2015;t3pa;8.52;3198000;3.07;23;10;2015
26-10-2015;26.10.2015;t3pa;8.55;2918000;3.08;26;10;2015
27-10-2015;27.10.2015;t3pa;8.63;2918000;3.11;27;10;2015
29-10-2015;29.10.2015;t3pa;8.59;2918000;3.09;29;10;2015
30-10-2015;30.10.2015;t3pa;8.59;3198000;3.09;30;10;2015
02-11-2015;02.11.2015;t3pa;8.54;2918000;3.07;02;11;2015
03-11-2015;03.11.2015;t3pa;8.58;2918000;3.09;03;11;2015
05-11-2015;05.11.2015;t3pa;8.4;2918000;3.02;05;11;2015
06-11-2015;06.11.2015;t3pa;8.45;3198000;3.04;06;11;2015
09-11-2015;09.11.2015;t3pa;8.35;2918000;3.01;09;11;2015
10-11-2015;10.11.2015;t3pa;8.28;2918000;2.98;10;11;2015
12-11-2015;12.11.2015;t3pa;8.36;2918000;3.01;12;11;2015
13-11-2015;13.11.2015;t3pa;8.34;3198000;3.00;13;11;2015
16-11-2015;16.11.2015;t3pa;8.43;2918000;3.03;16;11;2015
17-11-2015;17.11.2015;t3pa;8.49;2918000;3.06;17;11;2015
18-11-2015;18.11.2015;t3pa;8.51;2855500;3.06;18;11;2015
19-11-2015;19.11.2015;t3pa;8.57;2918000;3.09;19;11;2015
20-11-2015;20.11.2015;t3pa;8.59;3198000;3.09;20;11;2015
23-11-2015;23.11.2015;t3pa;8.46;2918000;3.05;23;11;2015
24-11-2015;24.11.2015;t3pa;8.63;2918000;3.11;24;11;2015
26-11-2015;26.11.2015;t3pa;8.61;2918000;3.10;26;11;2015
27-11-2015;27.11.2015;t3pa;8.54;3198000;3.07;27;11;2015
30-11-2015;30.11.2015;t3pa;8.55;2918000;3.08;30;11;2015
01-12-2015;01.12.2015;t3pa;8.52;2918000;3.07;01;12;2015
03-12-2015;03.12.2015;t3pa;8.44;2918000;3.04;03;12;2015
04-12-2015;04.12.2015;t3pa;8.56;3198000;3.08;04;12;2015
07-12-2015;07.12.2015;t3pa;8.42;2918000;3.03;07;12;2015
08-12-2015;08.12.2015;t3pa;8.33;2918000;3.00;08;12;2015
10-12-2015;10.12.2015;t3pa;8.32;2918000;3.00;10;12;2015
11-12-2015;11.12.2015;t3pa;7.98;3181500;2.87;11;12;2015
14-12-2015;14.12.2015;t3pa;7.92;2918000;2.85;14;12;2015
15-12-2015;15.12.2015;t3pa;8.05;2918000;2.90;15;12;2015
17-12-2015;17.12.2015;t3pa;8.12;2818500;2.92;17;12;2015
11-01-2016;11.01.2016;t3pa;7.45;3425000;2.68;11;01;2016
12-01-2016;12.01.2016;t3pa;7.04;3425000;2.53;12;01;2016
14-01-2016;14.01.2016;t3pa;7.05;3425000;2.54;14;01;2016
15-01-2016;15.01.2016;t3pa;6.71;3495000;2.42;15;01;2016
18-01-2016;18.01.2016;t3pa;6.52;3425000;2.35;18;01;2016
19-01-2016;19.01.2016;t3pa;6.81;3425000;2.45;19;01;2016
21-01-2016;21.01.2016;t3pa;6.04;3425000;2.17;21;01;2016
22-01-2016;22.01.2016;t3pa;6.33;3495000;2.28;22;01;2016
25-01-2016;25.01.2016;t3pa;5.93;3425000;2.13;25;01;2016
26-01-2016;26.01.2016;t3pa;5.8;3425000;2.09;26;01;2016
28-01-2016;28.01.2016;t3pa;6.02;3425000;2.17;28;01;2016
29-01-2016;29.01.2016;t3pa;6.06;3495000;2.18;29;01;2016
01-02-2016;01.02.2016;t3pa;5.75;3425000;2.07;01;02;2016
02-02-2016;02.02.2016;t3pa;5.57;3425000;2.01;02;02;2016
03-02-2016;03.02.2016;t3pa;5.7;3526000;2.05;03;02;2016
04-02-2016;04.02.2016;t3pa;5.55;3425000;2.00;04;02;2016
05-02-2016;05.02.2016;t3pa;5.55;3495000;2.00;05;02;2016
08-02-2016;08.02.2016;t3pa;5.25;3425000;1.89;08;02;2016
09-02-2016;09.02.2016;t3pa;5.19;3425000;1.87;09;02;2016
11-02-2016;11.02.2016;t3pa;4.65;3425000;1.67;11;02;2016
12-02-2016;12.02.2016;t3pa;4.94;3495000;1.78;12;02;2016
15-02-2016;15.02.2016;t3pa;4.97;3425000;1.79;15;02;2016
16-02-2016;16.02.2016;t3pa;4.78;3425000;1.72;16;02;2016
18-02-2016;18.02.2016;t3pa;5.22;3425000;1.88;18;02;2016
19-02-2016;19.02.2016;t3pa;5.26;3495000;1.89;19;02;2016
22-02-2016;22.02.2016;t3pa;5.2;3425000;1.87;22;02;2016
23-02-2016;23.02.2016;t3pa;5.14;3425000;1.85;23;02;2016
25-02-2016;25.02.2016;t3pa;4.78;3425000;1.72;25;02;2016
26-02-2016;26.02.2016;t3pa;5.08;3495000;1.83;26;02;2016
29-02-2016;29.02.2016;t3pa;4.85;3425000;1.75;29;02;2016
01-03-2016;01.03.2016;t3pa;4.9;3425000;1.76;01;03;2016
02-03-2016;02.03.2016;t3pa;4.8;3526000;1.73;02;03;2016
03-03-2016;03.03.2016;t3pa;4.88;3425000;1.76;03;03;2016
04-03-2016;04.03.2016;t3pa;4.8;3495000;1.73;04;03;2016
07-03-2016;07.03.2016;t3pa;4.95;3425000;1.78;07;03;2016
08-03-2016;08.03.2016;t3pa;5;3425000;1.80;08;03;2016
10-03-2016;10.03.2016;t3pa;5;3425000;1.80;10;03;2016
11-03-2016;11.03.2016;t3pa;5.01;3495000;1.80;11;03;2016
14-03-2016;14.03.2016;t3pa;4.92;3425000;1.77;14;03;2016
15-03-2016;15.03.2016;t3pa;4.81;3425000;1.73;15;03;2016
17-03-2016;17.03.2016;t3pa;4.92;3425000;1.77;17;03;2016
18-03-2016;18.03.2016;t3pa;4.92;3495000;1.77;18;03;2016
21-03-2016;21.03.2016;t3pa;4.86;3425000;1.75;21;03;2016
22-03-2016;22.03.2016;t3pa;4.8;3425000;1.73;22;03;2016
24-03-2016;24.03.2016;t3pa;4.76;3425000;1.71;24;03;2016
29-03-2016;29.03.2016;t3pa;4.75;3425000;1.71;29;03;2016
30-03-2016;30.03.2016;t3pa;4.77;3526000;1.72;30;03;2016
31-03-2016;31.03.2016;t3pa;4.97;3425000;1.79;31;03;2016
01-04-2016;01.04.2016;t3pa;5.18;3495000;1.86;01;04;2016
04-04-2016;04.04.2016;t3pa;5.08;3425000;1.83;04;04;2016
05-04-2016;05.04.2016;t3pa;5.26;3425000;1.89;05;04;2016
07-04-2016;07.04.2016;t3pa;5.23;3425000;1.88;07;04;2016
08-04-2016;08.04.2016;t3pa;5.23;3495000;1.88;08;04;2016
11-04-2016;11.04.2016;t3pa;5.42;3425000;1.95;11;04;2016
12-04-2016;12.04.2016;t3pa;5.63;3425000;2.03;12;04;2016
14-04-2016;14.04.2016;t3pa;5.47;3425000;1.97;14;04;2016
15-04-2016;15.04.2016;t3pa;5.54;3495000;1.99;15;04;2016
18-04-2016;18.04.2016;t3pa;5.38;3425000;1.94;18;04;2016
19-04-2016;19.04.2016;t3pa;5.47;3425000;1.97;19;04;2016
21-04-2016;21.04.2016;t3pa;5.58;3425000;2.01;21;04;2016
22-04-2016;22.04.2016;t3pa;5.74;3495000;2.07;22;04;2016
25-04-2016;25.04.2016;t3pa;5.92;3425000;2.13;25;04;2016
26-04-2016;26.04.2016;t3pa;6.08;3425000;2.19;26;04;2016
