,wind,solar,price
2024-01-25 06,0.3225,0.0000,140.0000
2024-01-25 07,0.3533,0.0008,112.7500
2024-01-25 08,0.4094,0.0467,93.3125
2024-01-25 09,0.4377,0.1134,76.9375
2024-01-25 10,0.5923,0.2917,32.6875
2024-01-25 11,0.6348,0.3635,25.4375
2024-01-25 12,0.6299,0.3015,60.9062
2024-01-25 13,0.7002,0.3318,35.9375
2024-01-25 14,0.6523,0.1989,68.1875
2024-01-25 15,0.6714,0.1440,79.2500
2024-01-25 16,0.6421,0.0895,93.6875
2024-01-25 17,0.6108,0.0132,82.6250
2024-01-25 18,0.6162,0.0000,81.8125
2024-01-25 19,0.5942,0.0000,66.8750
2024-01-25 20,0.5825,0.0000,88.2500
2024-01-25 21,0.5850,0.0001,50.3750
2024-01-25 22,0.6797,0.0000,50.9688
2024-01-25 23,0.6685,0.0000,42.8750
2024-01-26 00,0.6470,0.0000,56.4375
2024-01-26 01,0.6489,0.0000,60.3750
2024-01-26 02,0.6704,0.0000,55.1875
2024-01-26 03,0.6782,0.0000,61.2812
2024-01-26 04,0.6748,0.0000,72.9375
2024-01-26 05,0.6704,0.0000,79.8125
2024-01-26 06,0.6606,0.0000,75.2500
2024-01-26 07,0.6475,0.0014,82.7500
2024-01-26 08,0.6240,0.0485,61.4375
2024-01-26 09,0.4839,0.0760,51.6250
2024-01-26 10,0.3745,0.1974,51.9375
2024-01-26 11,0.3174,0.2808,67.3750
2024-01-26 12,0.3230,0.2717,60.8750
2024-01-26 13,0.3164,0.3337,61.5625
2024-01-26 14,0.3318,0.2632,55.0000
2024-01-26 15,0.3481,0.2153,84.2500
2024-01-26 16,0.3254,0.1326,92.3750
2024-01-26 17,0.3708,0.0102,93.6250
2024-01-26 18,0.2003,0.0000,126.7500
2024-01-26 19,0.2000,0.0000,124.3125
2024-01-26 20,0.2040,0.0000,95.0625
2024-01-26 21,0.2115,0.0000,98.2500
2024-01-26 22,0.2074,0.0000,114.0625
2024-01-26 23,0.1953,0.0000,106.9375
2024-01-27 00,0.1415,0.0000,97.2500
2024-01-27 01,0.1138,0.0000,82.8125
2024-01-27 02,0.0948,0.0000,81.8125
2024-01-27 03,0.0862,0.0000,83.8750
2024-01-27 04,0.0707,0.0000,95.4375
2024-01-27 05,0.0282,0.0000,90.1875
2024-01-27 06,0.0237,0.0000,118.3750
2024-01-27 07,0.0257,0.0030,115.8125
2024-01-27 08,0.0179,0.1214,92.8750
2024-01-27 09,0.0851,0.3345,64.3125
2024-01-27 10,0.0370,0.5361,59.7500
2024-01-27 11,0.0067,0.6411,37.6562
2024-01-27 12,0.0290,0.6777,49.5312
2024-01-27 13,0.1605,0.6885,20.5781
2024-01-27 14,0.0117,0.5234,67.0625
2024-01-27 15,0.0219,0.3523,60.0938
2024-01-27 16,0.0402,0.1465,103.2500
2024-01-27 17,0.0166,0.0029,128.1250
2024-01-27 18,0.0205,0.0000,115.1875
2024-01-27 19,0.0089,0.0000,138.8750
2024-01-27 20,0.0049,0.0000,137.0000
2024-01-27 21,0.0141,0.0001,143.3750
2024-01-27 22,0.0031,0.0000,137.6250
2024-01-27 23,0.0204,0.0000,129.1250
2024-01-28 00,0.0056,0.0000,122.4375
2024-01-28 01,0.0119,0.0000,123.4375
2024-01-28 02,0.0310,0.0000,136.2500
2024-01-28 03,0.0396,0.0000,139.8750
2024-01-28 04,0.0660,0.0000,122.1250
2024-01-28 05,0.0903,0.0000,114.6250
2024-01-28 06,0.0161,0.0000,112.8125
2024-01-28 07,0.0522,0.0016,103.0000
2024-01-28 08,0.0535,0.0610,77.5000
2024-01-28 09,0.0345,0.2010,83.3750
2024-01-28 10,0.1184,0.2681,71.5000
2024-01-28 11,0.1232,0.3247,86.3125
2024-01-28 12,0.1855,0.3247,67.2500
2024-01-28 13,0.2124,0.3472,44.3438
2024-01-28 14,0.2007,0.3501,80.5000
2024-01-28 15,0.2717,0.3262,69.3750
2024-01-28 16,0.3186,0.1505,91.9375
2024-01-28 17,0.3752,0.0149,101.7500
2024-01-28 18,0.4180,0.0000,86.6250
2024-01-28 19,0.4197,0.0000,87.5000
2024-01-28 20,0.4463,0.0000,84.6875
2024-01-28 21,0.4167,0.0000,89.7500
2024-01-28 22,0.4119,0.0000,83.8125
2024-01-28 23,0.4045,0.0000,78.9375
2024-01-29 00,0.4294,0.0000,100.1875
2024-01-29 01,0.3833,0.0000,116.7500
2024-01-29 02,0.3616,0.0000,109.5000
2024-01-29 03,0.3716,0.0000,104.1250
2024-01-29 04,0.3694,0.0000,115.3750
2024-01-29 05,0.3142,0.0000,138.3750
2024-01-29 06,0.2959,0.0000,144.1250
2024-01-29 07,0.3110,0.0008,137.6250
2024-01-29 08,0.2771,0.0286,131.5000
2024-01-29 09,0.2793,0.1145,132.3750
2024-01-29 10,0.2407,0.1842,130.2500
2024-01-29 11,0.2764,0.2124,125.8750
2024-01-29 12,0.2781,0.2397,128.2500
2024-01-29 13,0.2791,0.2710,115.0000
2024-01-29 14,0.2825,0.1713,123.3125
2024-01-29 15,0.2710,0.2030,112.6875
2024-01-29 16,0.2534,0.0901,127.0000
2024-01-29 17,0.2310,0.0111,158.3750
2024-01-29 18,0.2314,0.0000,157.0000
2024-01-29 19,0.1322,0.0000,164.1250
2024-01-29 20,0.1310,0.0000,152.1250
2024-01-29 21,0.1041,0.0000,157.6250
2024-01-29 22,0.0903,0.0000,125.1250
2024-01-29 23,0.0710,0.0000,125.9375
2024-01-30 00,0.0442,0.0000,95.1875
2024-01-30 01,0.0585,0.0000,96.4375
2024-01-30 02,0.0809,0.0000,89.5625
2024-01-30 03,0.1081,0.0000,100.8750
2024-01-30 04,0.3159,0.0000,83.1250
2024-01-30 05,0.3145,0.0000,88.1250
2024-01-30 06,0.3403,0.0000,109.6250
2024-01-30 07,0.4004,0.0015,97.6250
2024-01-30 08,0.4180,0.0591,77.7500
2024-01-30 09,0.4272,0.2058,64.5625
2024-01-30 10,0.4207,0.3403,70.4375
2024-01-30 11,0.4753,0.4209,43.5625
2024-01-30 12,0.4709,0.5181,58.6250
2024-01-30 13,0.4331,0.5254,70.0000
2024-01-30 14,0.3425,0.4282,91.6875
2024-01-30 15,0.3401,0.3430,101.8750
2024-01-30 16,0.3755,0.1595,114.0625
2024-01-30 17,0.3755,0.0134,106.8125
2024-01-30 18,0.3401,0.0000,136.6250
2024-01-30 19,0.3818,0.0000,125.3750
2024-01-30 20,0.4556,0.0001,100.1250
2024-01-30 21,0.4866,0.0000,97.4375
2024-01-30 22,0.5347,0.0000,94.3750
2024-01-30 23,0.5088,0.0000,79.8750
2024-01-31 00,0.3706,0.0000,93.4375
2024-01-31 01,0.3606,0.0000,83.6875
2024-01-31 02,0.3281,0.0000,83.7500
2024-01-31 03,0.3347,0.0000,89.9375
2024-01-31 04,0.3655,0.0000,115.9375
2024-01-31 05,0.2389,0.0000,138.2500
2024-01-31 06,0.2491,0.0000,123.8750
2024-01-31 07,0.2761,0.0016,107.5625
2024-01-31 08,0.3142,0.0663,84.8750
2024-01-31 09,0.3342,0.1953,80.1875
2024-01-31 10,0.2917,0.3169,85.4375
2024-01-31 11,0.2476,0.4421,74.3125
2024-01-31 12,0.2389,0.4700,87.8125
2024-01-31 13,0.2529,0.4690,65.0625
2024-01-31 14,0.3616,0.4316,65.7500
2024-01-31 15,0.3789,0.3064,79.2500
2024-01-31 16,0.3679,0.1512,99.5000
2024-01-31 17,0.3643,0.0113,103.8750
2024-01-31 18,0.3152,0.0000,131.7500
2024-01-31 19,0.3096,0.0000,139.2500
2024-01-31 20,0.2778,0.0000,143.0000
2024-01-31 21,0.2976,0.0001,125.5625
2024-01-31 22,0.3237,0.0000,105.0625
2024-01-31 23,0.3655,0.0000,97.9375
2024-02-01 00,0.4155,0.0000,104.5625
2024-02-01 01,0.4192,0.0000,91.3750
2024-02-01 02,0.3821,0.0000,77.8750
2024-02-01 03,0.3477,0.0000,75.1875
2024-02-01 04,0.3169,0.0000,100.1875
2024-02-01 05,0.3298,0.0000,112.8125
2024-02-01 06,0.2379,0.0000,108.6875
2024-02-01 07,0.2450,0.0027,127.6250
2024-02-01 08,0.2334,0.0865,107.2500
2024-02-01 09,0.2025,0.2462,103.9375
2024-02-01 10,0.1764,0.2937,84.5625
2024-02-01 11,0.1635,0.3787,100.2500
2024-02-01 12,0.1729,0.3906,93.3750
2024-02-01 13,0.1650,0.2954,108.5625
2024-02-01 14,0.1355,0.2930,107.5000
2024-02-01 15,0.2150,0.1963,104.6250
2024-02-01 16,0.1836,0.1853,108.8750
2024-02-01 17,0.0988,0.0354,116.3750
2024-02-01 18,0.0564,0.0002,132.7500
2024-02-01 19,0.0156,0.0000,150.5000
2024-02-01 20,0.0008,0.0000,136.2500
2024-02-01 21,0.0515,0.0000,132.3750
2024-02-01 22,0.0122,0.0000,138.7500
2024-02-01 23,0.0460,0.0000,125.8750
2024-02-02 00,0.0463,0.0000,93.4375
2024-02-02 01,0.0017,0.0000,92.1875
2024-02-02 02,0.0199,0.0000,108.1250
2024-02-02 03,0.0460,0.0000,95.3750
2024-02-02 04,0.0376,0.0000,103.3125
2024-02-02 05,0.0473,0.0000,101.6250
2024-02-02 06,0.0060,0.0000,109.0625
2024-02-02 07,0.0069,0.0008,112.0625
2024-02-02 08,0.0011,0.0897,124.8125
2024-02-02 09,0.0356,0.2479,107.0000
2024-02-02 10,0.0069,0.3313,115.5625
2024-02-02 11,0.0019,0.3286,135.5000
2024-02-02 12,0.0079,0.3950,116.5000
2024-02-02 13,0.0176,0.3372,121.7500
2024-02-02 14,0.0587,0.2629,128.8750
2024-02-02 15,0.0765,0.1715,142.5000
2024-02-02 16,0.0806,0.1439,150.5000
2024-02-02 17,0.0883,0.0323,149.8750
2024-02-02 18,0.0819,0.0007,174.8750
2024-02-02 19,0.0871,0.0000,181.7500
2024-02-02 20,0.1017,0.0000,134.6250
2024-02-02 21,0.1033,0.0000,130.2500
2024-02-02 22,0.1436,0.0000,25.4844
2024-02-02 23,0.1549,0.0000,37.0938
2024-02-03 00,0.1639,0.0000,4.4844
2024-02-03 01,0.1577,0.0000,10.3594
2024-02-03 02,0.1663,0.0000,10.8438
2024-02-03 03,0.1853,0.0000,28.1719
2024-02-03 04,0.2107,0.0000,25.0000
2024-02-03 05,0.2571,0.0000,1.8213
2024-02-03 06,0.1956,0.0000,26.8906
2024-02-03 07,0.1891,0.0116,11.8125
2024-02-03 08,0.1805,0.1509,97.6250
2024-02-03 09,0.1541,0.3826,84.6875
2024-02-03 10,0.1165,0.6069,62.3125
2024-02-03 11,0.1206,0.6455,60.6250
2024-02-03 12,0.1545,0.6333,46.7500
2024-02-03 13,0.1825,0.5864,34.2188
2024-02-03 14,0.1989,0.4900,54.9062
2024-02-03 15,0.2144,0.3623,47.1562
2024-02-03 16,0.2097,0.2764,56.1562
2024-02-03 17,0.2070,0.0804,99.3125
2024-02-03 18,0.1796,0.0023,126.2500
2024-02-03 19,0.1554,0.0000,162.3750
2024-02-03 20,0.1765,0.0000,138.3750
2024-02-03 21,0.1364,0.0000,132.7500
2024-02-03 22,0.1113,0.0000,127.4375
2024-02-03 23,0.0895,0.0000,114.1250
2024-02-04 00,0.0655,0.0000,115.6250
2024-02-04 01,0.0097,0.0000,115.1875
2024-02-04 02,0.0224,0.0000,123.1250
2024-02-04 03,0.0049,0.0000,131.8750
2024-02-04 04,0.0028,0.0000,120.0000
2024-02-04 05,0.0034,0.0000,111.4375
2024-02-04 06,0.0219,0.0000,96.5000
2024-02-04 07,0.0671,0.0035,81.1250
2024-02-04 08,0.0711,0.1450,59.4062
2024-02-04 09,0.0063,0.3447,63.6250
2024-02-04 10,0.0444,0.5244,45.5938
2024-02-04 11,0.0425,0.5659,55.4062
2024-02-04 12,0.0388,0.5781,69.5625
2024-02-04 13,0.0534,0.5249,79.6250
2024-02-04 14,0.0390,0.5210,72.6250
2024-02-04 15,0.1006,0.4521,79.0625
2024-02-04 16,0.0181,0.3640,82.6875
2024-02-04 17,0.0478,0.1130,187.5000
2024-02-04 18,0.0020,0.0025,158.8750
2024-02-04 19,0.0457,0.0000,154.0000
2024-02-04 20,0.0102,0.0000,165.2500
2024-02-04 21,0.0192,0.0000,155.0000
2024-02-04 22,0.0210,0.0000,148.5000
2024-02-04 23,0.0379,0.0000,120.1250
2024-02-05 00,0.0515,0.0000,115.3750
2024-02-05 01,0.0564,0.0000,120.1250
2024-02-05 02,0.0652,0.0000,107.2500
2024-02-05 03,0.0819,0.0000,120.3125
2024-02-05 04,0.0847,0.0000,108.5000
2024-02-05 05,0.1315,0.0000,103.2500
2024-02-05 06,0.1394,0.0000,121.0625
2024-02-05 07,0.1456,0.0167,132.7500
2024-02-05 08,0.1249,0.1852,113.8125
2024-02-05 09,0.0746,0.4094,126.0000
2024-02-05 10,0.0464,0.5820,127.3750
2024-02-05 11,0.0307,0.6450,110.7500
2024-02-05 12,0.0129,0.7036,98.4375
2024-02-05 13,0.0455,0.6631,100.3125
2024-02-05 14,0.0863,0.6479,90.5625
2024-02-05 15,0.1149,0.5449,87.2500
2024-02-05 16,0.2117,0.3589,97.4375
2024-02-05 17,0.2375,0.1019,116.8750
2024-02-05 18,0.2734,0.0015,133.8750
2024-02-05 19,0.3076,0.0000,126.0000
2024-02-05 20,0.2734,0.0000,110.7500
2024-02-05 21,0.2688,0.0000,109.5625
2024-02-05 22,0.3196,0.0000,107.4375
2024-02-05 23,0.3855,0.0000,98.8750
2024-02-06 00,0.3872,0.0000,94.0625
2024-02-06 01,0.4280,0.0000,109.3125
2024-02-06 02,0.4551,0.0000,104.2500
2024-02-06 03,0.3477,0.0000,112.5625
2024-02-06 04,0.3623,0.0000,109.9375
2024-02-06 05,0.4094,0.0000,116.0000
2024-02-06 06,0.4375,0.0000,123.5000
2024-02-06 07,0.4700,0.0249,121.8750
2024-02-06 08,0.4460,0.2416,103.8125
2024-02-06 09,0.4644,0.5146,82.6250
2024-02-06 10,0.5059,0.6484,36.1562
2024-02-06 11,0.5093,0.7061,35.2500
2024-02-06 12,0.5288,0.7349,41.9062
2024-02-06 13,0.5669,0.7329,53.5312
2024-02-06 14,0.6455,0.6797,63.6875
2024-02-06 15,0.7324,0.5547,53.0000
2024-02-06 16,0.7876,0.3201,62.8438
2024-02-06 17,0.7803,0.0930,89.5625
2024-02-06 18,0.7358,0.0014,88.4375
2024-02-06 19,0.7310,0.0000,98.3125
2024-02-06 20,0.6997,0.0001,75.9375
2024-02-06 21,0.6919,0.0001,76.0625
2024-02-06 22,0.6289,0.0000,89.4375
2024-02-06 23,0.5996,0.0000,81.9375
2024-02-07 00,0.5952,0.0000,142.0000
2024-02-07 01,0.5732,0.0000,142.0000
2024-02-07 02,0.5840,0.0000,77.6250
2024-02-07 03,0.5952,0.0000,55.0312
2024-02-07 04,0.5918,0.0000,56.3750
2024-02-07 05,0.5742,0.0000,91.8125
2024-02-07 06,0.5737,0.0000,94.8125
2024-02-07 07,0.4763,0.0030,117.3125
2024-02-07 08,0.4570,0.0992,20.5312
2024-02-07 09,0.3967,0.2250,93.2500
2024-02-07 10,0.3057,0.2905,116.5625
2024-02-07 11,0.2744,0.4102,105.5000
2024-02-07 12,0.1820,0.5356,94.3750
2024-02-07 13,0.1754,0.6240,92.0000
2024-02-07 14,0.2059,0.4802,9.5703
2024-02-07 15,0.1768,0.4458,22.0156
2024-02-07 16,0.1461,0.2966,37.5312
2024-02-07 17,0.1396,0.0714,43.7188
2024-02-07 18,0.1456,0.0012,74.8750
2024-02-07 19,0.0829,0.0000,82.6250
2024-02-07 20,0.1522,0.0000,70.2500
2024-02-07 21,0.1940,0.0000,35.5938
2024-02-07 22,0.1934,0.0000,110.5000
2024-02-07 23,0.2057,0.0000,104.9375
2024-02-08 00,0.2164,0.0000,80.8750
2024-02-08 01,0.2148,0.0000,68.3125
2024-02-08 02,0.1521,0.0000,79.5000
2024-02-08 03,0.1394,0.0000,106.2500
2024-02-08 04,0.1237,0.0000,128.5000
2024-02-08 05,0.1142,0.0000,154.5000
2024-02-08 06,0.1281,0.0000,166.2500
2024-02-08 07,0.1370,0.0058,159.5000
2024-02-08 08,0.1700,0.0602,147.1250
2024-02-08 09,0.1642,0.1877,136.7500
2024-02-08 10,0.1342,0.3777,130.6250
2024-02-08 11,0.1544,0.5068,134.1250
2024-02-08 12,0.2175,0.5439,126.7500
2024-02-08 13,0.1069,0.5605,155.0000
2024-02-08 14,0.1022,0.4854,129.8750
2024-02-08 15,0.1360,0.3086,125.6875
2024-02-08 16,0.1407,0.1666,123.8125
2024-02-08 17,0.0266,0.0261,141.8750
2024-02-08 18,0.0008,0.0000,163.6250
2024-02-08 19,0.0013,0.0000,177.6250
2024-02-08 20,0.0479,0.0000,168.0000
2024-02-08 21,0.0882,0.0000,156.3750
2024-02-08 22,0.1071,0.0000,162.5000
2024-02-08 23,0.1661,0.0000,146.6250
2024-02-09 00,0.2037,0.0000,128.8750
2024-02-09 01,0.2032,0.0000,119.5000
2024-02-09 02,0.2180,0.0000,103.6250
2024-02-09 03,0.2925,0.0000,96.0000
2024-02-09 04,0.3093,0.0000,100.7500
2024-02-09 05,0.2844,0.0000,118.3125
2024-02-09 06,0.3059,0.0000,125.1875
2024-02-09 07,0.3423,0.0066,150.8750
2024-02-09 08,0.3787,0.0880,143.6250
2024-02-09 09,0.3848,0.2717,128.0000
2024-02-09 10,0.4453,0.3801,87.0000
2024-02-09 11,0.4790,0.5137,64.6875
2024-02-09 12,0.5044,0.4924,62.3125
2024-02-09 13,0.4736,0.4885,83.1250
2024-02-09 14,0.4053,0.4331,97.7500
2024-02-09 15,0.3918,0.3240,97.0625
2024-02-09 16,0.3682,0.2222,108.2500
2024-02-09 17,0.3484,0.0333,128.2500
2024-02-09 18,0.3225,0.0000,135.1250
2024-02-09 19,0.3018,0.0000,147.5000
2024-02-09 20,0.3416,0.0000,144.7500
2024-02-09 21,0.4619,0.0000,121.0000
2024-02-09 22,0.4712,0.0000,131.5000
2024-02-09 23,0.4668,0.0000,120.9375
2024-02-10 00,0.4612,0.0000,128.2500
2024-02-10 01,0.4612,0.0000,104.0625
2024-02-10 02,0.4592,0.0000,115.4375
2024-02-10 03,0.4382,0.0000,114.1875
2024-02-10 04,0.4067,0.0000,98.5000
2024-02-10 05,0.3503,0.0000,105.8125
2024-02-10 06,0.3257,0.0000,96.6250
2024-02-10 07,0.3135,0.0166,78.5000
2024-02-10 08,0.3525,0.1643,44.2188
2024-02-10 09,0.3191,0.4221,22.3750
2024-02-10 10,0.3274,0.5771,23.1094
2024-02-10 11,0.3118,0.7061,30.1250
2024-02-10 12,0.4160,0.7349,28.8125
2024-02-10 13,0.4583,0.7095,34.1875
2024-02-10 14,0.5146,0.6299,45.6250
2024-02-10 15,0.5430,0.5186,29.7344
2024-02-10 16,0.6021,0.2993,46.5000
2024-02-10 17,0.6187,0.0726,63.6875
2024-02-10 18,0.5630,0.0007,93.8125
2024-02-10 19,0.5063,0.0000,104.6875
2024-02-10 20,0.5239,0.0000,109.6875
2024-02-10 21,0.5200,0.0000,102.4375
2024-02-10 22,0.5098,0.0000,113.3750
2024-02-10 23,0.5054,0.0000,102.1875
2024-02-11 00,0.4878,0.0000,98.3125
2024-02-11 01,0.4419,0.0000,89.6250
2024-02-11 02,0.4963,0.0000,68.1875
2024-02-11 03,0.5381,0.0000,66.3125
2024-02-11 04,0.5913,0.0000,79.0625
2024-02-11 05,0.6255,0.0000,80.1875
2024-02-11 06,0.6821,0.0000,58.4062
2024-02-11 07,0.6685,0.0206,62.3438
2024-02-11 08,0.5664,0.1772,50.3125
2024-02-11 09,0.5469,0.4353,38.9062
2024-02-11 10,0.5967,0.5791,45.6875
2024-02-11 11,0.5449,0.7061,22.3594
2024-02-11 12,0.5840,0.7349,5.8945
2024-02-11 13,0.5981,0.7329,18.4219
2024-02-11 14,0.7290,0.6797,20.4688
2024-02-11 15,0.7563,0.5356,37.5000
2024-02-11 16,0.7925,0.2937,75.1875
2024-02-11 17,0.8384,0.0662,76.3125
2024-02-11 18,0.8433,0.0007,85.2500
2024-02-11 19,0.8247,0.0000,87.9375
2024-02-11 20,0.8335,0.0000,74.0625
2024-02-11 21,0.8394,0.0000,72.2500
2024-02-11 22,0.8545,0.0000,50.0938
2024-02-11 23,0.8574,0.0000,32.2812
2024-02-12 00,0.7324,0.0000,45.8125
2024-02-12 01,0.7837,0.0000,66.8125
2024-02-12 02,0.7197,0.0000,80.6250
2024-02-12 03,0.6885,0.0000,60.7812
2024-02-12 04,0.6011,0.0000,80.0625
2024-02-12 05,0.5815,0.0000,96.1250
2024-02-12 06,0.5903,0.0000,89.6250
2024-02-12 07,0.7017,0.0174,67.2500
2024-02-12 08,0.6943,0.1724,33.4688
2024-02-12 09,0.6079,0.3928,36.4688
2024-02-12 10,0.5229,0.4993,56.3750
2024-02-12 11,0.5234,0.5244,45.5625
2024-02-12 12,0.5142,0.5996,41.0312
2024-02-12 13,0.4626,0.6167,53.3125
2024-02-12 14,0.5273,0.5781,71.6250
2024-02-12 15,0.6934,0.4731,93.5000
2024-02-12 16,0.7710,0.3125,77.0625
2024-02-12 17,0.7485,0.0831,98.3750
2024-02-12 18,0.7383,0.0012,126.9375
2024-02-12 19,0.7324,0.0000,130.3750
2024-02-12 20,0.7197,0.0000,89.8125
2024-02-12 21,0.7056,0.0000,84.3125
2024-02-12 22,0.6968,0.0000,93.7500
2024-02-12 23,0.6904,0.0000,86.3125
2024-02-13 00,0.6548,0.0000,78.6250
2024-02-13 01,0.5928,0.0000,78.3125
2024-02-13 02,0.6602,0.0000,69.5000
2024-02-13 03,0.6821,0.0000,77.6250
2024-02-13 04,0.6763,0.0000,54.0312
2024-02-13 05,0.6177,0.0000,94.2500
2024-02-13 06,0.6235,0.0000,77.0625
2024-02-13 07,0.6797,0.0160,81.6250
2024-02-13 08,0.7178,0.1599,58.0312
2024-02-13 09,0.7549,0.3235,58.0938
2024-02-13 10,0.8008,0.4348,52.8125
2024-02-13 11,0.8765,0.5029,44.7500
2024-02-13 12,0.9004,0.5054,28.4062
2024-02-13 13,0.8730,0.5103,33.3125
2024-02-13 14,0.9009,0.4434,27.6406
2024-02-13 15,0.9097,0.3647,21.1406
2024-02-13 16,0.9326,0.2446,30.9844
2024-02-13 17,0.9297,0.0554,46.9062
2024-02-13 18,0.8657,0.0001,95.1250
2024-02-13 19,0.8936,0.0000,69.3750
2024-02-13 20,0.8921,0.0000,44.5938
2024-02-13 21,0.8979,0.0000,38.5625
2024-02-13 22,0.8755,0.0000,48.5938
2024-02-13 23,0.8647,0.0000,47.1562
2024-02-14 00,0.9106,0.0000,41.0000
2024-02-14 01,0.8442,0.0000,52.1562
2024-02-14 02,0.8999,0.0000,62.2188
2024-02-14 03,0.8901,0.0000,46.2500
2024-02-14 04,0.8408,0.0000,51.5312
2024-02-14 05,0.8306,0.0000,60.1562
2024-02-14 06,0.7822,0.0000,63.8438
2024-02-14 07,0.7764,0.0190,72.1875
2024-02-14 08,0.6489,0.1516,71.4375
2024-02-14 09,0.5454,0.3420,82.4375
2024-02-14 10,0.3635,0.4055,99.2500
2024-02-14 11,0.3528,0.4983,95.1250
2024-02-14 12,0.3801,0.5259,90.6875
2024-02-14 13,0.4058,0.4495,102.5625
2024-02-14 14,0.3040,0.4111,125.6875
2024-02-14 15,0.2749,0.3770,130.6250
2024-02-14 16,0.2471,0.2524,134.7500
2024-02-14 17,0.2229,0.0594,154.3750
2024-02-14 18,0.1896,0.0013,155.1250
2024-02-14 19,0.2091,0.0000,153.1250
2024-02-14 20,0.2400,0.0000,114.5625
2024-02-14 21,0.2788,0.0000,97.2500
2024-02-14 22,0.2981,0.0000,100.7500
2024-02-14 23,0.3154,0.0000,95.0000
2024-02-15 00,0.4033,0.0000,92.6875
2024-02-15 01,0.3745,0.0000,109.1250
2024-02-15 02,0.3684,0.0000,89.5000
2024-02-15 03,0.3364,0.0000,95.0625
2024-02-15 04,0.3259,0.0000,92.6250
2024-02-15 05,0.3171,0.0000,95.8750
2024-02-15 06,0.2446,0.0000,117.4375
2024-02-15 07,0.2371,0.0188,129.7500
2024-02-15 08,0.0916,0.1432,118.6250
2024-02-15 09,0.0578,0.3557,94.8750
2024-02-15 10,0.0483,0.4404,78.8750
2024-02-15 11,0.0568,0.4304,105.8750
2024-02-15 12,0.0768,0.5054,116.2500
2024-02-15 13,0.0776,0.4700,112.3750
2024-02-15 14,0.0881,0.3777,121.5000
2024-02-15 15,0.0630,0.3582,129.5000
2024-02-15 16,0.0860,0.2605,148.8750
2024-02-15 17,0.1083,0.0510,164.2500
2024-02-15 18,0.1381,0.0010,151.8750
2024-02-15 19,0.1365,0.0000,153.6250
2024-02-15 20,0.1447,0.0000,127.5000
2024-02-15 21,0.1465,0.0000,99.8125
2024-02-15 22,0.1522,0.0000,113.4375
2024-02-15 23,0.1186,0.0000,90.8750
2024-02-16 00,0.1278,0.0000,94.1875
2024-02-16 01,0.1964,0.0000,91.8750
2024-02-16 02,0.2391,0.0000,70.2500
2024-02-16 03,0.1664,0.0000,65.6875
2024-02-16 04,0.1464,0.0000,80.3125
2024-02-16 05,0.1941,0.0000,94.3750
2024-02-16 06,0.2255,0.0000,114.0000
2024-02-16 07,0.2324,0.0004,110.1250
2024-02-16 08,0.2111,0.0151,124.7500
2024-02-16 09,0.2278,0.0451,114.5625
2024-02-16 10,0.2686,0.0807,88.9375
2024-02-16 11,0.3220,0.0695,63.7812
2024-02-16 12,0.3462,0.0711,63.7188
2024-02-16 13,0.3948,0.0821,17.3750
2024-02-16 14,0.3596,0.0408,28.5781
2024-02-16 15,0.3376,0.1207,21.9844
2024-02-16 16,0.3245,0.0914,35.9688
2024-02-16 17,0.3022,0.0255,45.0625
2024-02-16 18,0.2981,0.0010,125.3125
2024-02-16 19,0.2717,0.0000,121.5625
2024-02-16 20,0.2700,0.0000,126.5625
2024-02-16 21,0.2086,0.0000,107.3750
2024-02-16 22,0.1813,0.0000,50.5312
2024-02-16 23,0.1510,0.0000,41.4375
2024-02-17 00,0.1698,0.0000,33.1562
2024-02-17 01,0.1804,0.0000,10.7031
2024-02-17 02,0.1659,0.0000,121.5625
2024-02-17 03,0.1633,0.0000,116.2500
2024-02-17 04,0.1567,0.0000,105.5625
2024-02-17 05,0.1379,0.0000,98.4375
2024-02-17 06,0.1141,0.0000,79.1875
2024-02-17 07,0.1671,0.0021,74.0625
2024-02-17 08,0.2124,0.0323,88.3750
2024-02-17 09,0.2561,0.0666,66.7500
2024-02-17 10,0.3037,0.1820,60.1875
2024-02-17 11,0.2842,0.2428,55.9688
2024-02-17 12,0.2520,0.3728,56.9688
2024-02-17 13,0.2639,0.3540,42.8438
2024-02-17 14,0.2173,0.3044,45.6875
2024-02-17 15,0.2111,0.2966,53.6250
2024-02-17 16,0.0664,0.1974,85.1875
2024-02-17 17,0.0417,0.0410,130.0000
2024-02-17 18,0.0550,0.0005,122.2500
2024-02-17 19,0.0782,0.0000,133.2500
2024-02-17 20,0.1476,0.0000,134.1250
2024-02-17 21,0.1224,0.0000,133.3750
2024-02-17 22,0.1163,0.0000,123.7500
2024-02-17 23,0.0596,0.0000,110.5625
2024-02-18 00,0.0365,0.0000,106.9375
2024-02-18 01,0.0192,0.0000,128.3750
2024-02-18 02,0.0052,0.0000,120.1250
2024-02-18 03,0.0098,0.0000,121.1250
2024-02-18 04,0.0132,0.0000,125.4375
2024-02-18 05,0.0458,0.0000,126.5000
2024-02-18 06,0.0833,0.0000,112.1250
2024-02-18 07,0.0538,0.0077,115.3125
2024-02-18 08,0.0482,0.0900,126.8750
2024-02-18 09,0.0508,0.1964,109.1250
2024-02-18 10,0.0385,0.3496,92.3125
2024-02-18 11,0.0263,0.4353,74.0625
